smiles,value,scaffold_train_test_label,random_train_test_label
COC(=O)NCc1ccc2c(c1)CC[C@H](C(=O)N(C)[C@H](CN1CC[C@H](O)C1)c1ccccc1)O2,4.2,train,train
CNCC[C@@H](Oc1cc(Cl)ccc1C#N)c1ccccc1,1,train,train
COc1ccc(/C=C/C=C/C(=O)c2ccc[nH]2)cc1,18,train,train
COc1ccc(/C=C/C(=O)c2ccc[nH]2)cc1,16,test,train
O=C(c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1)N1CCOCC1,7.6,train,test
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(F)c1,7.5,train,train
O=C1O[C@@H](Cn2ccnn2)CN1c1ccc(-c2cccnc2)c(F)c1,6.6,train,test
Cc1cccc(C)c1CNc1nc(N2CCCC2=O)cc2c(C)c(C)[nH]c12,1.9,train,train
Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,4.1074,train,train
COc1ccc(Cn2c(C3CNCCS3)nc3ccccc32)cc1,7,train,train
NCCC(=O)Nc1cccc2c1cnn2S(=O)(=O)c1cccc2ccccc12,100,train,train
O=C(Nc1ccc2cnn(S(=O)(=O)c3cccc4ccccc34)c2c1)C1CCNCC1,100,test,train
CC(c1nccs1)c1c(CCN(C)C)sc2ccccc12,100,train,train
COc1ncccc1[C@@H](C)c1c(CCN(C)C)sc2ccccc12,9.6,train,train
OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,2.4498,train,test
Cc1c(COc2cccc(OCC3CCOCC3)c2)[nH]c2ccc(-c3cccnc3)cc2c1=O,1.9,train,train
Clc1cccc(OC(c2ccccn2)[C@H]2CCNC2)c1Cl,5.3,train,train
C[C@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,32.5,train,train
C[C@@H](c1ccccn1)c1c(CCN(C)C)oc2ccccc12,3.3,train,test
COc1ccc2c(-n3c(=O)n(Cc4cccc([C@@]5(C)OC(=O)NC5=O)c4)c4ccccc43)noc2c1,91,train,train
CC(C)c1ccccc1C(=O)N(CC1CCC1)[C@H]1CCNC1,3.17,test,train
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,4.6034,train,train
C[C@H](CC(=O)N1CCC[C@@H](Cc2ccc(F)cc2)C1)NC(=O)Nc1cccc(-c2nnnn2C)c1,4.4,train,train
CC(=O)c1cc(NC(=O)NCCCN2CCC[C@@H](Cc3ccc(F)cc3)C2)cc(C(C)=O)c1,2.2,test,train
COCC(=O)N1CC[C@@H](CN2CCC[C@@H](Cc3ccc(F)cc3)C2)[C@H](NC(=O)Nc2nc(C)c(C(C)=O)s2)C1,1.2,train,test
CC(=O)c1sc(NC(=O)N[C@@H]2CN(C(=O)C3CC3)CC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)nc1C,0.08,train,train
CC(C)C(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,21.8,test,train
CS(=O)(=O)c1ccc2c(c1)nc1n2C[C@H](N)[C@@H](c2cc(F)c(F)cc2F)C1,1.5,train,train
N[C@H]1Cn2c(nc3ncccc32)C[C@@H]1c1cc(F)c(F)cc1F,5.2,train,train
N[C@H]1Cn2c(nc3cnc(F)cc32)C[C@@H]1c1cc(F)c(F)cc1F,12,test,train
N#Cc1ccc(OC[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)nc1,1.8,test,test
CC(C)(C)C(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,16,test,train
CC(C)CS(=O)(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,13,test,train
Cc1ccccc1CN(c1ccc(C#N)c(Cl)c1)[C@H]1CCN(S(C)(=O)=O)C1,22,test,train
CCC(=O)N1CC[C@H](N(Cc2ccccc2C)c2ccc(C#N)c(Cl)c2)C1,20,test,train
CC(C)(Cc1c[nH]c2ccc(O)cc12)NCC(O)COc1ccccc1C#N,0.08,train,train
CC(C)N1CCN(C(=O)N2CCC(C(C)(C)C)CC2)CC1,7,test,test
CC(C)c1nc2ccc(Oc3ccc(F)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,7.2,test,train
CCCC1(C(=O)c2ccc3[nH]ccc3c2)CCCN1,0.3,test,test
CCC[C@@]1(C(=O)c2ccc(Cl)c(Cl)c2)CCCN1,12,train,train
CNCC[C@@H](c1ccc(Cl)c(Cl)c1)n1nnc(C)n1,6.9,train,test
Fc1ccc(Cn2c(C3CCCN(Cc4ncco4)C3)nc3ccccc32)cc1,25.7,train,train
CCOCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,4.1,test,train
CC(C)(C)CCC1(C(=O)c2cnc(N)c(Cl)c2)CCNC1,36,train,train
CC(C)Cn1c(=O)n(C2CCN(C(=O)C3CCN(Cc4ccncc4)CC3)CC2)c2ccccc21,1.9,test,test
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,0.07,train,train
Cc1ccc2c(c1)CC(CCN(C)C)=C2[C@@H](C)c1nccs1,1.4,train,test
CC(Oc1ccc2nc(N)n(CC(O)c3ccc(C(F)(F)F)cc3Cl)c2n1)C(F)(F)F,28.3,test,train
CN(C(=O)CNc1ccccc1C#N)[C@H](CN1CC[C@H](O)C1)c1ccccc1,0.51,train,test
c1ccc(CCC2CNCCN2c2ccc3[nH]ncc3c2)cc1,0.06,train,train
c1ccc(C2CNCCN2c2ccc3[nH]ncc3c2)cc1,0.3,train,test
c1cc2[nH]ncc2cc1N1CCNC[C@H]1CC1CCOCC1,4.7,train,train
COc1cc(C2=NC(c3ccc(Cl)cc3F)C(C(=O)Nc3ccc4[nH]ncc4c3)=C(C)N2)ccn1,3.7,test,train
COc1cc(C2=NC(c3ccc(Cl)cc3F)C(C(=O)Nc3cc4cn[nH]c4cc3F)=C(C)N2)ccn1,2.1,test,train
COc1ccccc1[C@H]1CN(c2nc(-c3ccncn3)cc(=O)n2C)CCO1,16,train,train
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,66,train,test
CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccc(F)cc1C#N,0.05,train,train
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,16.3,train,train
Cc1cccc(C)c1CNc1cc(-c2ccco2)cn2c(C)c(C)nc12,2.2,train,train
Cc1cccc(C)c1CNc1cc(-n2ccccc2=O)cn2c(C)c(C)nc12,97,test,train
CCc1cccc(C)c1CNc1cccn2c(C)c(C)nc12,1.1,train,train
COC(=O)Nc1ccc2c(c1)CCC(C(=O)N(C)[C@H](CN1CC[C@H](O)C1)c1ccccc1)O2,7.4,train,train
CC(=O)Nc1ccc2c(c1)CCC(C(=O)N(C)[C@H](CN1CC[C@H](O)C1)c1ccccc1)O2,2.9,train,train
CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1cccc2ccccc12,0.03,train,train
C[C@@H](O)CNCC(=O)N1CCc2cccc(F)c2C1c1ccccc1,1.3,train,train
CS(=O)(=O)N1CC[C@H](N(Cc2ccccc2)c2ccc(C#N)c(Cl)c2)C1,14,test,train
COC(=O)N1CC[C@H](N(Cc2cccc(F)c2F)c2ccc(C#N)c(Cl)c2)C1,6.7,test,test
O=C(NCC1CCOCC1)c1cnc(Nc2cccc(Br)c2)cc1C1CC1,16,test,test
Cc1csc(NC(=O)NC2(C)CN(C)C(=O)OC2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)n1,2.1,train,test
Oc1cccc(-c2ccc3c(-c4cccnc4)c(O)ccc3c2)c1,22.9,test,test
CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1,0.03,train,train
O=C(NC1CCCCC1)c1nc(CS(=O)(=O)c2ccccc2)no1,20,train,train
c1cc(-c2noc(C3CCCCC3)n2)ccn1,10,train,train
Cc1coc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,5.5,train,train
Cc1cc([C@H]2C[C@H]3[C@@H](C)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)on1,14.2,train,test
Cc1cc([C@H]2C[C@H]3[C@@H](CF)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)on1,30,train,train
NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](C3CC3)C[C@H]2CS1,1.4,train,train
CC(C)(Cc1csc2ccccc12)NCC(O)COc1ccccc1C#N,0.05,test,train
CN1C[C@H]2CCCC[C@@]2(c2ccc3ccccc3c2)C1,13.6,train,test
CC(C)(C)NC(=O)NCCN1CCC(NC(=O)c2cc(Cl)cc(Cl)c2)C1,2.6,train,train
CC(C)(C)NC(=O)NCCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)C1,1,train,train
CC(C)(C)NC(=O)NCCN1CCCC(CNC(=O)c2cc(Cl)cc(Cl)c2)C1,1.6,test,train
CC(C)(C)NC(=O)NCCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,3.4,train,train
CC(C)(C)NC(=O)NCCN1CCN(CC(=O)Nc2cc(Cl)cc(Cl)c2)CC1,8,train,train
Cn1c(=O)c2c(cc(N3CCC[C@@H](N)C3)n2Cc2cc(F)ccc2C#N)n(C)c1=O,7.5,test,train
CC[C@@H](Oc1cccc(Cn2c(C)c(C(=O)c3ccc(Cl)cc3)c3ccc(OC(F)(F)F)cc32)c1)C(=O)O,7,train,train
Cc1ccc(C2(C(=O)N(C)Cc3cccs3)CC2)cc1,72,train,train
COc1cc([C@H]2c3cc(O)c(OC)cc3C[C@H]3C(=O)OC[C@H]23)ccc1O,17.7,train,train
Clc1ccccc1CC(c1ccccc1)N1CCNCC1,0.55,train,train
N=C(Nc1ccc2c(c1)CCN2C1CCNCC1)c1cccs1,0.75,train,train
CN1CCC2(CC1)C(=O)Nc1cc(/C=C3\c4ccccc4COc4cc(F)ccc43)ccc12,7.624,test,train
C[C@H](C1=C(CCN(C)C)Cc2cc(F)ccc21)c1nccs1,1,train,train
O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,53.70318,test,train
CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,0.2,test,train
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,2,test,train
Cc1c(COc2cc(OCCC(C)(C)O)ccn2)[nH]c2ccccc2c1=O,14,train,train
O=C(OCc1ccccc1)N1CCC(CNc2cccnc2)CC1,1.7,train,train
O=S(=O)(Nc1ccc(-c2nnco2)cc1)c1cc(Cl)cc(Cl)c1,15.1,train,train
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,43.3,test,train
CN1C[C@H]2CCC[C@@]2(c2ccc(Cl)c(Cl)c2)C1,5.21,train,train
Clc1ccc([C@@]23CCC[C@@H]2CNC3)cc1Cl,6.96,train,train
C[C@H]([C@@H](c1ccc(Nc2nc3ccccc3s2)cc1)n1ccnc1)N(C)C,3.9,train,train
FC(F)(F)c1ccccc1OC1CCN(c2ccc(-n3ccnc3)nn2)CC1,0.3,train,train
C=CCn1c(C)c(C)c2cc(-n3ccccc3=O)nc(NCc3c(C)cccc3C)c21,26,test,train
Cc1cc(OCC(O)CNC(C)(C)Cc2cc3ccccc3[nH]2)ccc1S(C)(=O)=O,0.04,train,train
CC(=O)Nc1ccc(OCC(O)CNC(C)C)c2ccccc12,100,test,train
NC1CN(c2cc(-c3ccsc3)ncn2)CC1c1cc(F)c(F)cc1F,0.098,train,train
CC(=O)N1CCC(C(=O)N2C[C@H](c3noc(C(C)(C)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)n3)[C@@H](c3ccc(F)cc3C)C2)CC1,63,train,train
CC(=O)CN1CC[C@@H](CN2CCC[C@@H](Cc3ccc(F)cc3)C2)[C@H](NC(=O)Nc2nc(C)c(C(C)=O)s2)C1,3.9,train,train
CC(=O)c1sc(NC(=O)N[C@@H]2COCC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)nc1C,0.44,train,train
CN(c1ccc2cn(C)nc2c1)c1ccnc(Nc2cccc(S(N)(=O)=O)c2)n1,18,train,train
Cc1c2ccc(N(C)c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)cc2nn1Cc1ccccc1,66,train,train
CNCC1(O)Cc2ccccc2C1Sc1ccccc1C,0.4,test,train
CCCCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,0.75,test,train
Cc1nccnc1CC1=C(CCN(C)C)Cc2ccccc21,22,train,train
CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(-c3nccs3)cc2)c2ccc(OCc3ccccn3)cc12,0.004,train,test
O=C(OCc1ccccc1)N1CCC(CNc2ccncc2)CC1,15,train,train
COc1ccc2c(CC(C)(C)NCC(O)COc3ccccc3C#N)c[nH]c2c1,0.42,train,train
CN(C(=O)C1CCc2cc(S(N)(=O)=O)ccc2O1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,1.8,train,train
COC(=O)NCc1ccc2c(c1)CC[C@@H](C(=O)N(C)[C@H](CN1CC[C@H](O)C1)c1ccccc1)O2,14,train,test
CC(=O)Nc1ccc2c(c1)CC(C(=O)N(C)[C@H](CN1CC[C@H](O)C1)c1ccccc1)O2,0.77,train,test
Cc1cccc(C)c1CNc1nc(-c2ccccc2)cc2c(C)c(C)[nH]c12,0.6,train,train
CC(C)NC[C@@H](O)COc1ccc(-c2ccccc2)c2ccccc12,21,train,train
CC(C)N1CCC(Oc2ccc3c(c2)cc2n3CCN(Cc3ccc(F)cc3)C2=O)CC1,35,train,test
c1ccc(OCCn2c(C3CCCN(Cc4ncco4)C3)nc3ccccc32)cc1,18.1,train,test
Fc1ccc(Cn2c([C@H]3CNCCS3)nc3ccccc32)cc1,15,train,train
CN(CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F)C(=O)c1c(F)cccc1F,36,train,train
Nc1c(C(=O)NCC(O)(CN(CCF)C(=O)c2c(F)cccc2F)C(F)(F)F)cnn1-c1ccc(F)cc1,20,train,test
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,0.4,train,train
O=C(NO)c1cnc(N2C[C@@H]3[C@H](C2)[C@H]3NCc2ccc(Cl)cc2)nc1,10,train,test
Cc1ccc2c(N3CCN(CCc4cccc(N5CCNC5=O)c4)CC3)cccc2n1,86,train,test
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCO)C(=O)C(C)(c1cc(F)cc(F)c1)O2,30,train,train
O=C(Nc1cnc(-c2ccncc2)c(-c2ccncc2)n1)C1CC1,5,train,train
Cc1cc(-c2ccccc2[C@@H](C)OC[C@H](O)CNC(C)(C)Cc2ccc(Cl)c(F)c2)ccc1C(=O)O,11,train,train
C[C@H](C1=C(CCN(C)Cc2cnccn2)Cc2ccccc21)c1cnccn1,10,train,train
CN[C@@H]1CCc2ccccc2[C@@H]1c1ccc(Cl)c(Cl)c1,0.033,train,test
O=C(Nc1cccnn1)N1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,14.5,train,test
CN(C[C@@H]1CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)C(=O)C(C)(C)C,6.3,train,test
CC(C)(F)C(=O)NC[C@@H]1CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,19.6,train,train
N#Cc1ccc(NC[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)nc1,4.6,test,train
O=C(NCC1CCOCC1)c1cnc(Nc2cc(F)cc(F)c2)nc1C(F)(F)F,45,train,train
N[C@H]1Cn2c(nc3cnc(C(F)(F)F)cc32)C[C@@H]1c1cc(F)c(F)cc1F,11,test,train
CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)cc2)N=C(c2ccccc2)N1,0.09,train,train
CCS(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,1.89,train,train
CCOC(=O)N(Cc1ccccc1-c1ccccc1)[C@@H]1CCNC1,0.35,train,test
Clc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1Cl,4.8,train,train
O=C(N[C@@H]1C[C@H]2CC[C@@H](C1)N2Cc1ccc2cc(F)ccc2c1)c1cccnc1C(=O)N1CCCCC1,18.3,train,train
CCCSc1nc2cc(OC)ccc2[nH]1,1.94,train,test
CCCCCSc1nc2cc(OC)ccc2[nH]1,19.4,train,train
CCCCCCCSc1nc2cc(OC)ccc2[nH]1,5.33,train,train
CC(=O)c1sc(NC(=O)N[C@@H]2CN(C)CC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)nc1C,7.4,train,train
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,1,train,train
O=C(O)c1ccc(NC(=O)[C@H](C2CCCCC2)n2c(-c3ccc(Cl)cc3)nc3ccccc32)c(C(F)(F)F)c1,36,train,train
CC(C)N1CCC(Oc2ccc3c(c2)cc2n3[C@H](C)CNC2=O)CC1,22,train,train
C[C@H](C1=C(CCN(C)CCC(F)(F)F)Cc2ccccc21)c1cnccn1,7.224,train,train
C[C@H](C1=C(CCN(C)Cc2nccn2C)Cc2ccccc21)c1cnccn1,5.684,test,train
CCCCN(C)C(=O)c1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1,8,train,train
CS(=O)(=O)c1ccc2c(c1)CCC1(CCN(C(=O)Cc3ccc(Cl)cc3Cl)CC1)O2,10,train,train
N[C@@H](CC(=O)N1CCC[C@H]1CNS(=O)(=O)C(F)(F)F)Cc1cc(F)c(F)cc1F,12.4,train,test
N[C@@H](CC(=O)N1CCC[C@H]1CNc1nccc(C(F)(F)F)n1)Cc1cc(F)c(F)cc1F,0.4,train,train
Fc1ccc(Cn2c(N3CCC(n4cccc4)CC3)nc3ccccc32)cc1,1.534,train,train
COc1ccccc1N1CCN(C(=O)c2cc(-c3ccc(Cl)cc3)n[nH]2)CC1,3,test,train
CCNC(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,0.089,train,test
CNC(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,1.2,train,test
O=C(c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1)N1CCCCC1,4.4,test,test
C1=C(CS/C(=N\C2CCCCC2)NC2CCCCC2)N2CCN=C2S1,6.78,train,train
Cc1ccc2c(OCCN3CCN(Cc4ccc5c(c4)N(Cc4ccccc4)C(=O)CO5)CC3)cccc2n1,15,train,train
CN1C[C@@H]2CCCC[C@]2(c2ccc(Cl)c(Cl)c2)C1,8,train,train
CC(=O)c1sc(NC(=O)NC2(C)CN(C)C(=O)OC2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)nc1C,21,train,test
Cc1cc(-c2ccc(NS(=O)(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)ccn1,2,test,train
O=S(=O)(Nc1ccc(-c2cncnc2)cc1)c1cc(Cl)cc(Cl)c1,7.2,test,train
Cc1ccccc1[C@H]1C[C@@H](NCc2ccc(Cl)cc2)CC[C@@H]1C(=O)N1CC(c2ccccc2)(c2ccccc2)C1,20,train,train
CN(C(=O)N1CC[C@H](n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)C1)[C@H]1CCN(CCCc2ccccc2)C1,8.6,train,train
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,1.49763,train,train
CNC[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,0.041,train,train
CN1CC(Cl)=C(c2cn(S(=O)(=O)c3ccccc3)c3ccccc23)C1,21.1,train,train
FC(F)(F)c1ccccc1CN(C1CCOCC1)[C@H]1CCNC1,30,train,train
O=C(NCC1CCOCC1)c1cnc(Nc2cc(Cl)ccc2Cl)cc1C1CC1,42,test,test
O=C(O)c1ccc(NC(=O)[C@H](C2CCCCC2)n2c(-c3ccc(Cl)cc3)nc3cc(F)c(F)cc32)c(Cl)c1,50,train,train
CNCCC=C1c2ccccc2CCc2ccccc21,1,test,train
CNS(=O)(=O)c1ccc2c(c1)CC(C(=O)N(C)[C@H](CN1CC[C@H](O)C1)c1ccccc1)O2,0.011,train,train
CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,0.016,test,train
O=C(O)c1ccc(NC(=O)[C@H](C2CCCCC2)n2c(-c3ccc(Cl)cc3)nc3cc(F)c(F)cc32)cc1,50,train,train
CCC[C@@H]1CNCCN1c1ccc2[nH]ncc2c1,1.9,train,train
c1cc2[nH]ncc2cc1N1CCNC[C@@H]1CC1CCOCC1,9.1,train,train
CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1,6,train,train
O=C(c1ccccc1C(F)(F)F)N(CC1CCC1)[C@H]1CCNC1,15.1,test,test
CN(C[C@@H]1CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)C(=O)C(C)(F)F,0.1,train,train
N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)C1(C(F)(F)F)CC1)Cc1cc(F)c(F)cc1F,3.6,train,test
N[C@@H](CC(=O)N1CCC[C@H]1COCC1CC1)Cc1cc(F)c(F)cc1F,1.7,train,train
N[C@@H](CC(=O)N1CCC[C@H]1CNc1ccc(F)cn1)Cc1cc(F)c(F)cc1F,0.8,test,train
CC(C)CNC(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,0.67,train,test
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,4.3,train,train
CS(=O)(=O)N1CC[C@H](N(Cc2ccccc2F)c2ccc(C#N)c(Cl)c2)C1,18,test,test
COC(=O)N1CC[C@H](N(Cc2cc(F)ccc2C)c2ccc(C#N)c(Cl)c2)C1,28,test,test
CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1,4.9034,train,train
CCN1C[C@H]2C[C@@H](N(Cc3ccc(F)c(C(F)(F)F)c3)C(=O)c3cn(C)cn3)C[C@H]2C1,1.8,test,train
CC(F)CN1C[C@H]2C[C@@H](N(Cc3cccc(OC(F)(F)F)c3)C(=O)c3cn(C)cn3)C[C@H]2C1,1.3,test,train
Cc1cccc(C)c1CNc1nc(-c2cccc(=O)[nH]2)cc2c(C)c(C)[nH]c12,60,test,train
O=C(O)/C=C/c1ccc(NC(=O)C2(NC(=O)c3ccc4c(c3)nc(-c3ccccn3)n4C3CCCCC3)CCCC2)cc1,30,train,train
O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1OCCc1ccc2ccccc2c1,4.4,train,train
NC(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,0.44,train,train
O=C(c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1)N1Cc2ccccc2C1,1.8,train,train
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(C)c1,4.6,train,train
Cn1c(=O)cc(Nc2cc(C(=O)NC3CC3)ccc2Cl)c2cnn(-c3ccc(F)cc3F)c21,22.7,train,train
CCNCC1(O)Cc2ccccc2C1Oc1ccccc1C,1.3,train,train
CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1cccc(C)c1C,4,train,train
CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1c(C)cccc1F,1,train,train
CC1(c2ccccc2)CCCN(C(=O)NCCc2ccc3nccnc3c2)C1,10,train,test
C[C@H]1C[C@H](C(=O)O)CC[C@H]1NN1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,20,test,train
N#Cc1ccc(Cl)cc1S[C@H](CCN)c1ccccc1,4.1,train,train
Cc1ccc2c(OCCN3CCN(Cc4ccc5c(c4)N(CCc4ccccc4)C(=O)CO5)CC3)cccc2n1,14,train,train
CNCC1(O)Cc2ccccc2C1Oc1ccccc1C,2.3,train,train
O=C(c1ccccc1C1CCCC1)N(CC1CCC1)[C@H]1CCNC1,0.43,train,test
NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3ncco3)C[C@H]2CS1,0.33,train,train
CCN(CC)C(=O)c1ccc([C@H]2CC3(CCNCC3)Oc3ccccc32)cc1,7.1,train,train
c1ncc(-c2ccc(OCCCN3CCC(Cc4c[nH]cn4)CC3)cc2)cn1,4,train,train
c1nc(CC2CCN(CCCOc3ccc(OC4CCCCC4)cc3)CC2)c[nH]1,0.3,test,test
c1nc(CC2CCN(CCOc3ccc(CN4CCCCC4)cc3)CC2)c[nH]1,3,train,train
CCC(CCNC)Oc1cc(Cl)ccc1C#N,0.4,train,test
Cc1ccc(C#N)c(S[C@H](CCN)c2ccccc2)n1,5,train,train
Cc1nnc(C)n1-c1ccc(O[C@H]2c3cc(Cl)ccc3C[C@@H]2N2CCCC2)c(Cl)c1,2.5,train,test
c1cnc2c(c1)CCC[C@@H]2N(CCCN1CCNCC1)Cc1cc2ccccc2cn1,2.96,test,train
N#Cc1ccccc1C(=O)N1CCC(c2ccc(C(=O)NC(=N)N)cc2C(F)(F)F)CC1,10,test,train
CNC1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,3,train,train
CN[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,1.16,test,train
NCC[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,13.8,test,train
Clc1cc(Cl)c(Cl)c(O[C@H](c2ccccc2)[C@@H]2CCNC2)c1,1.99526,train,train
Cc1cccc(C)c1CNc1cc(-n2cccn2)cn2c(C)c(C)nc12,11,train,test
C[C@@H](c1cccnc1)c1c(CCN(C)C)sc2ccccc12,0.002,train,train
c1ccc2c(c1)CC(CCN1CCC1)=C2Cc1cnccn1,8.845,train,train
O=C(C=C1CCN(C(=O)c2ccccc2O)CC1)N[C@@H]1CCN(Cc2ccc3cc(F)ccc3c2)C1,29,train,train
COc1ccc2c(OCC(O)CNC(C)C)cccc2c1,8.4,test,train
COCCC1CNCCN1c1ccc2[nH]ncc2c1,0.22,train,train
Cc1cc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)cc(C)n1,0.05,test,train
CC(C)(C)OC(=O)NCc1noc(-c2nn(Cc3ccc4c(c3)OCO4)c3ccccc23)n1,3.3,test,train
O=C(N[C@@H]1C[C@H]2CC[C@@H](C1)N2Cc1ccc2cc(F)ccc2c1)c1ccccc1-c1ccccn1,4,train,train
O=C(N[C@@H]1C[C@H]2CC[C@@H](C1)N2Cc1ccc2cc(F)ccc2c1)c1ccccc1C(=O)N1CCCCCC1,3,train,test
Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)[C@@H]2C[C@@H]3CN(CC(C)(C)O)C[C@@H]3C2)c1,1.1,test,train
O=C(Nc1ccc(Cl)cc1)N1CCCC(CCC2=NNNN2)(c2ccccc2)C1,10,train,train
NC(=O)Nc1cccc(O[C@H]2c3ccccc3C[C@@H]2N2CCC[C@@H](N)C2)c1,8.6,train,train
CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N,4.50E-05,test,test
CC(C)c1nc(CN(C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC[C@@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,1.3,train,test
