smiles,value,scaffold_train_test_label,random_train_test_label
CCc1cccc(C)c1CNc1cc(-c2ncnn2C)cn2c(C)c(C)nc12,10.25,test,train
COc1ccccc1CNc1cc(-n2ccccc2=O)cn2c(C)c(C)nc12,4.2,train,train
COc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)Nc2cc(C)cc(C)c2)cc1,15,train,train
Cn1c(NCCc2ccc(-c3ccc(F)cc3)cc2)nc2cc(N)ccc2c1=O,30,train,train
O=C1COc2ccc(CN3c4ccccc4COc4cc(F)ccc43)cc2N1,5.544,train,train
O=c1ccc(-c2nc3cc(S(=O)(=O)C(F)(F)F)ccc3[nH]2)cn1-c1ccccc1,5.1,test,test
O=C([C@H](Cc1ccc(Br)cc1)NC(=O)C1(c2ccc(Cl)cc2Cl)CC1)N1CCC(O)CC1,1.3,test,train
O=C(Nc1cccc(Cl)n1)c1cc(Cl)cc(Oc2cncnc2)c1,1.9,train,train
CS(=O)(=O)c1ccc(C(=O)N2CCC(c3ccc(C(=O)NC(=N)N)cc3C(F)(F)F)CC2)cc1,15,train,train
N#Cc1cccc(C(=O)N2CCC(c3ccc(C(=O)NC(=N)N)cc3C(F)(F)F)CC2)c1,22,train,train
Clc1ccc(Sc2ccccc2N2CCNCC2)cc1,6.8,train,train
Cn1c(CC(=O)N2CCc3ccccc32)nc(N2CCOCC2)cc1=O,40,train,train
C/C(=C\COc1ccc2ccc(=O)oc2c1)C/C=C/C(C)C,42.93,train,train
CCCCCSc1nc2cc(OC)ccc2[nH]1,26.3,train,train
COc1ccc2[nH]c(SCc3ccc(C(C)C)cc3)nc2c1,8.34,train,train
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(c1cc(F)cc(F)c1)O2,1.14,test,test
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(c1cc(F)ccc1F)O2,1.9,test,train
CC(=O)c1cc(NS(=O)(=O)c2ccc(Cl)cc2Cl)ccc1Oc1cnc2ccccc2c1,3,test,test
NC(=O)c1cncc(Oc2c(Cl)cc(NS(=O)(=O)c3ccc(Cl)cc3Cl)cc2Cl)c1,0.03,train,train
O=C(c1c(F)ccc(NS(=O)(=O)c2cc(F)ccc2F)c1F)c1c[nH]c2nccc(Cl)c12,5,test,train
COc1ccnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)c4cccc(F)c4)c3F)c12,5,test,test
N#Cc1cnc2[nH]cc(C(=O)c3cccc(NS(=O)(=O)c4cc(F)ccc4F)c3F)c2c1,5,test,test
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4cncnc4)cc23)c1F,5,test,test
NCc1noc(-c2nn(Cc3ccccc3)c3ccccc23)n1,3.1,train,train
COC[C@@H](Oc1cc(C[C@@H]2C[S@@+]([O-])C[C@H](N[C@H](C)c3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,0.1,train,train
COC[C@@H](Oc1cc(C[C@@H]2C[S@@+]([O-])C[C@H](NCc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,0.2,train,train
CC(C)(C)c1cccc(CN[C@H]2C[S@+]([O-])C[C@@H](Cc3cc(F)c(N)c(OCC(F)(F)F)c3)[C@@H]2O)c1,0.3,train,train
O=C(N[C@H](c1ccccn1)C1CC1)c1ccc2[nH]nc(-c3ccc(N4[C@H]5CC[C@H]4CC(O)C5)cc3)c2c1,1.9,train,train
O=C(Nc1nc2ccc(O)cc2s1)c1c(F)ccc(O)c1F,54,train,test
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(S(=O)(=O)NC5CC5)cc4)cc23)c1F,5,train,train
CC[C@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,0.004,test,test
CN(C)CC(=O)N1CCC(Oc2ccc(-c3n[nH]c4ccc(C(=O)NC(c5ccccc5)C5CC5)cc34)cc2)CC1,1,train,train
CNCCS(=O)(=O)CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12,8.4,train,train
O=S(=O)(CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12)C[C@H]1CCCN1,1,test,test
O=S(=O)(CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12)C[C@@H]1CCCN1,1,train,test
O=C(NO)c1ccc(-c2ccc(CNCc3ccccc3)cn2)s1,26,train,train
O=C(CC1([C@H]2COC[C@@H](C3CC3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1C2CCC1CC(N1CCCCC1)C2,2,train,test
Cn1cncc1C(=O)N1CCC(c2ccc(C(=O)NC(=N)N)cc2C(F)(F)F)CC1,3,train,test
Cn1ccnc1C(=O)N1CCC(c2ccc(C(=O)NC(=N)N)cc2C(F)(F)F)CC1,26,train,train
c1cn(Cc2ccc3c(c2)-c2[nH]nc(-c4ccsc4)c2C3)cn1,0.254,train,train
C[C@@H](Oc1cc(-n2cnc3cc(-c4cnn(C)c4)ccc32)sc1C(N)=O)c1ccccc1Cl,0.2,train,train
Cn1c(=O)n(-c2cc(-c3ccc(F)cc3F)nc3[nH]ccc23)c2ccncc21,3.98107,train,train
COc1cccc(CC(=O)Nc2nc(-c3ccncc3)cs2)c1,0.75,train,train
COc1cccc(CC(=O)Nc2nc(-c3ccnc(Cl)c3)cs2)c1,3.6,train,train
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2ccccc21,40,train,test
CCNC(=O)c1ccc2cc(C(O)(c3c[nH]cn3)C(C)C)ccc2c1,5.7,test,test
CC(C)C(O)(c1ccc2c3c(ccc2c1)C(=O)NC3)c1c[nH]cn1,7.4,test,test
C[C@@H](C[C@@H](CS(=O)(=O)N1CCN(c2ccc(F)cc2)CC1)N(O)C=O)c1ncc(F)cn1,0.0014,train,test
C[C@H](C1=C(CCN(C)Cc2ncco2)Cc2ccccc21)c1cnccn1,4.84,test,train
Oc1cccc(-c2ccc3c(-c4cccc(O)c4)c(O)ccc3c2)c1,0.04,train,train
Cc1nn(C)c2cc(N(C)c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)ccc12,13,train,test
CCn1c(CCC(=O)Nc2ccc(C)cc2C)nnc1CCC1CCCCC1,12,train,train
c1ccc(COc2ccc3cccnc3c2)cc1,25,train,train
Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,8.5,train,train
NCCN(C(=O)c1ccc(Cl)cc1Cl)c1ccc(Cl)cc1,0.07,train,test
O=S(=O)(Nc1cc(Cl)c(Oc2ccc3ncccc3c2)c(Cl)c1)c1ccc(Cl)cc1Cl,1,train,train
CCNC(=O)c1cc(NS(=O)(=O)c2cc(C)c(Cl)cc2Cl)ccc1Oc1cncc(Cl)c1,0.36,train,train
CCOC1(c2ccc(Br)cc2)SC=C(C)n2c1noc2=O,19.2,test,train
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)[nH]1)C(C)C,6.5,train,train
COc1ccc(C(=O)/C=C/c2cccnc2)c(OC)c1,11,train,test
O=C(/C=C/c1ccc2ccccc2c1)c1cccnc1,18,train,train
Cc1cccc(C)c1CNc1nccc2c(C)c(C)[nH]c12,9.6,test,test
Cc1cccc(C)c1CNc1ncnc2c(C)c(C)[nH]c12,8.8,train,train
CC(c1c(CCN(C)C)sc2ccccc12)n1ccnc1,5.2,train,test
O=C(N[C@@H](Cc1ccccc1)CN(Cc1cccnc1)C[C@H](Cc1ccccc1)NC(=O)OCc1nccs1)OCc1cncs1,0.066,train,train
CCN(C[C@H](CC(C)C)NC(=O)OCc1cncs1)C[C@H](CC(C)C)NC(=O)OCc1nccs1,0.136,train,train
CCN(CC(COCc1ccccc1)NC(=O)OCc1cncs1)CC(COCc1ccccc1)NC(=O)OCc1nccs1,0.135,train,test
Cc1nc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3C)cs1,63,test,test
CC[C@H](C)[C@@H](CO[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCS(C)(=O)=O)C(=O)OC(C)C)NC[C@@H](N)CS,3,train,train
COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n(Cc3ccccn3)c12,12.9,train,train
Cc1cccc(Sc2ccccc2N2CCNCC2)c1C,8.7,train,train
Cc1ccc(Sc2ccccc2N2CCNCC2)cc1,16,train,train
CC(C)CC(NC(=O)c1ccc2[nH]nc(-c3ccc(O[C@H]4C[C@H]5CC[C@@H](C4)N5C=O)cc3)c2c1)c1ccccn1,0.41,train,train
O=C(N[C@H](Cc1ccc2[nH]ncc2c1)C(=O)N1CCC(N2CCCCC2)CC1)N1CCC(N2Cc3ccccc3NC2=O)CC1,4,train,train
O=C(O)c1cccc(OCC2CCN(c3ccc(NC(=O)c4cccc(Oc5ccccc5)c4)cn3)CC2)c1,5,test,train
COc1cccc(N2C(=O)N(Cc3ccccc3F)C3(CCN(Cc4ccc(-c5cnccc5OC)cc4)CC3)C2=O)c1,1.7,test,train
O=C(NCCN1CCC2(CC1)C(=O)NCN2c1cccc(F)c1)c1ccc(F)c(F)c1,17.6,test,train
CCN(CC)[C@H](C)[C@@H](c1ccc2cc(OCC3(C(=O)O)CCCC3)ccc2c1)n1ccnc1,1.01,train,train
C[C@@H](N)C(=O)N1CCN(c2ccc3[nH]ncc3c2)CC1,10,train,train
NC(C(=O)N1CCN(c2ccc3[nH]ncc3c2)CC1)c1cccc(Cl)c1,0.25,test,test
N[C@@H](C(=O)N1CCN(c2ccc3[nH]ncc3c2)CC1)c1ccccc1,0.47,test,train
O=C([C@@H]1Cc2ccccc2CN1)N1CCN(c2ccc3[nH]ncc3c2)CC1,10,train,test
O=C(C(O)c1ccc(Cl)cc1)N1CCN(c2ccc3[nH]ncc3c2)CC1,3,test,train
CC[C@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,0.004,train,test
O=C(N[C@@H](c1ccccn1)C1CC1)c1ccc2[nH]nc(-c3ccc(N4C5CCC4COC5)cc3)c2c1,1.4,train,train
COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,0.385,train,train
COc1cccc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c1,40,test,test
CO[C@@H]1COCC[C@@H]1N[C@@H]1C[C@H]2CCC[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,7.5,train,train
O=S(=O)(Nc1ccc(Oc2cnc3ccccc3c2)c(F)c1)c1ccc(Cl)cc1Cl,10,test,train
O=C(N[C@H](c1ncccn1)C1CCCC1)c1ccc2[nH]nc(-c3ccc(N4[C@H]5CC[C@H]4CC(O)C5)cc3)c2c1,0.94,test,train
Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCCCC1)c1cccs1,21.7,train,train
Cc1cc2cc(N/C(=N\C(=O)c3cncc(C(N)=O)c3)N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,0.4,test,train
CC1=C(CC(=O)NCc2cc(Cl)ccc2CN)C(=O)N(NCc2ccccc2)CC1,13,train,train
C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,2.7,train,train
Cn1c(NCCc2ccc(-n3cccn3)cc2)nc2cc(Cl)ccc2c1=O,8.3,train,train
Cc1cc2c(F)c(Oc3ncnn4cc(OCCCN5CCCC5)c(C)c34)ccc2[nH]1,3.4,test,test
COc1nc(-c2csc(Nc3c4c(nn3CCF)CCCC4)n2)ccc1-n1cnc(C)c1,1,train,test
CCn1nc2c(c1Nc1nc(-c3ccc(-n4cnc(C)c4)c(OC)n3)cs1)CCC2,20,train,train
O=C(/C=C/c1ccccc1)c1cccnc1,11.1,train,train
Cc1cc(Nc2cc(C)c(C#N)c(N[C@@H](C)CCCC(C)(C)O)n2)n[nH]1,9.3,train,train
Cc1cc(-c2cnn3c(NCC4CCOCC4)nc(Nc4cccc(F)c4)nc23)ccc1C(=O)NC1CC1,0.47,train,train
NCCS(=O)(=O)CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12,2.8,train,test
Cc1occc1-c1ncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)cc1-c1cnc2[nH]nc(C)c2n1,0.63,train,train
Cc1cccc(C)c1CNc1nc(-n2ccccc2=O)cc2c(C)c(C)[nH]c12,3,train,train
CNCC(=O)N1CCC(n2nc(C)c(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c2C)CC1,3.8,train,test
COC(=O)c1ccccc1NC(=O)COc1ccc(C23CC4CC(CC(C(=O)N5CCc6cc(OC)c(OC)cc6C5)(C4)C2)C3)cc1,3.79,test,test
C/C1=C\CC(C)(C)/C=C/C(=O)/C(C)=C/CC1,21.8,train,train
COc1c(-c2ccc(O)cc2)oc2cc(O)cc(O)c2c1=O,36.2,train,test
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3c(F)cc(F)c(F)c3F)C2)nc(C)c1F,30,train,train
COc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3ccc(C#N)s3)C2)nc(C)c1F,24,train,train
NC(=O)C1CCN(c2c(Cl)cncc2Cl)CC1,7,train,train
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCn2cccc2C1c1ccccc1,2.49,train,train
CC1=C[C@@H](O)[C@@]23O[C@]2(C)C[C@@H]2OC(=O)C(C)=C2C[C@@H]13,98.2,train,train
Clc1cc(-c2nc(CSc3nnc(-c4ccncc4)n3C3CC3)no2)ccn1,14.2,train,train
CN(C)C(C)(C)[C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1,2.1,train,train
CC(=O)O[C@@H]1[C@@H](OC(C)=O)[C@@H](O)[C@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)O[C@H]1C,20.6,train,test
O=C(N[C@@H](c1ccccc1F)C1CC1)c1ccc2[nH]nc(-c3ccc(N4C5CCC4COC5)cc3)c2c1,0.24,train,test
Cc1cc(-c2cc(=O)[nH]c(NCc3cccc4ccccc34)n2)ccn1,0.7,train,train
C[C@@H](O[C@H]1CN2C(=O)[C@H]3C[C@@](C)(O)C[C@H]3[C@H]2[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,22.68,train,train
Cc1onc(-c2ccccc2Cl)c1C(=O)N(C)c1ccc(Cl)cc1,1.25893,train,train
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cccc(Br)c1,40,test,train
CCOC(=O)[C@H](C)NP(=O)(COc1cc(C)c(C)c2c1-c1ncsc1C2)N[C@@H](C)C(=O)OCC,0.58,train,train
C[C@@H](Oc1cc(-n2cnc3cc(-c4ccnc(NC5CCN(C)CC5)c4)ccc32)sc1C(N)=O)c1ccccc1Cl,4.7,train,train
Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1)nc2[C@H]1C[C@@H](N2CCSCC2)C1,7.8,train,train
CN(C)C[C@H]1C[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn32)C1,15,train,train
CC(C)(C)OC(=O)N[C@H](Cc1cccc(Cl)c1)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,2.4,train,test
CC(C)(C)OC(=O)N[C@H](Cc1ccccc1OC(F)(F)F)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,1.3,train,train
CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,6,train,test
CC(C)C[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)NC(C)C)c1ccc(F)cc1F,4,train,train
O=C(OC1([C@H]2CCC[C@@H](c3cc(F)cc(F)c3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCN(CCO)CC1,0.06,train,train
O=C(N[C@H]1CC[C@H](O)CC1)[C@H](C1CCCCC1)n1c(-c2ccc(Cl)cc2)nc2cc(F)c(F)cc21,33,train,train
O=C(Nc1cnc(-c2ccncc2F)c(-c2ccncc2)n1)C1CC1,1,test,test
CCOC1(c2ccc(OC)cc2)SC=C(C)n2c1noc2=O,19.4,test,train
Cn1c(NCCc2ccc(-c3ccccn3)cc2)nc2cc(Cl)ccc2c1=O,5.8,test,train
COc1ccc2c(-n3c(=O)n(Cc4cccc([C@@]5(C)OC(=O)NC5=O)c4)c4ccccc43)noc2c1,22,train,train
C[C@]1(CCOc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)CC[C@H](N)CC1,3,test,train
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCCC2CCCCN2)cc1F,20,train,train
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC[C@@H]2CCCN(O)C2)cc1F,17,test,train
CC(C)C[C@H](NC(=O)CCN)c1cccc(F)c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,6.7,train,train
CC(C)C[C@H](NCCCN)c1ccccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,3.4,train,train
CC(C)C[C@H](NCCN)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,8.9,train,test
Cc1cc2cc(N/C(=N\C(=O)c3ccc(C(=O)N(C)C)nc3)N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,39,test,test
CC1(CC(=O)NCc2ccccc2N2CCCCC2)CC2(CCCCC2)OO1,1.6,train,train
Cc1c(-c2cccc(OCCCCC(=O)O)c2F)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1C(F)(F)F,28,train,train
N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(Cl)cc1-c1cn[nH]c1,0.505,train,test
S=c1[nH]nc(-c2c(N3CCCCC3)nc3ccc(Cl)cc3c2-c2ccccc2)o1,15,train,train
Cc1cc(C(=O)N[C@H]2CC[C@@H](NC(=O)c3cc(F)cnc3Oc3cccc(-c4ccc(O)cc4CN4CCOCC4)c3)CC2)nn1C,0.50119,train,test
COCC(=O)N1CCN(C2CCN(c3cc(C)c4nc(-c5c(NC[C@@H](O)c6cccc(Cl)c6)cc[nH]c5=O)[nH]c4c3)CC2)CC1,0.0056,train,train
COC1CCN(c2cc(C)c3nc(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1,0.001,train,test
O=C([C@H]1CNCC[C@@]12OCc1cc(F)c(F)cc12)N(Cc1cccc2cccnc12)C1CC1,8.9,train,train
COCCCc1cc(CCCCNS(C)(=O)=O)c(Cl)c(CN(C(=O)[C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)c1,2.2,train,train
Cc1nc(NC(=O)Cc2nc(-c3ccccc3)c(C)o2)sc1-c1ccc(N)nc1,7.7,train,train
O=CN(O)C1(CS(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)CCC1,1.9,train,train
NC(=O)c1nn(CC(=O)N2[C@@H]3C[C@@H]3C[C@H]2C(=O)Nc2cccc(Br)n2)c2ccccc12,17,train,train
Fc1ccc(Cn2c(N3CCC(n4ccnc4)CC3)nc3ccccc32)cc1,72,train,train
O=C([C@H](O)c1ccccc1)N1CCC(Nc2ccc3[nH]ncc3c2)CC1,1,train,train
CC(C)c1nc(C(=O)NC2CCN(CC3CC3)CC2)c2ccccn12,20,train,train
O=C(C1CCC(F)(F)CC1)N1CC(c2nc(-c3cccc(Cl)c3)no2)C1,100,train,train
NCCN(C(=O)c1ccc(Cl)cc1Cl)c1ccc(F)cc1,0.074,train,train
Cc1cc(C)cc(COc2ccc(N(CCN)C(=O)c3ccc(Cl)cc3Cl)cc2)c1,0.003,test,test
COc1cc(N2C(=O)CN(Cc3ccc(F)cc3Cl)C2=S)ccc1N(C)C,7.76,test,train
O=C(/C=C/c1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1)NO,14,train,train
Cc1c(-c2cccc(OCCCCC(=O)O)c2)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1C(F)(F)F,22,train,test
COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(O)c(CN4CCN(C)CC4)c3)c2c1,1,train,train
CNc1cc(-c2csc(NC(=O)Cc3cccc(OC)c3)n2)ccn1,11.4,train,train
COc1cccc(CC(=O)Nc2nc(-c3ccnc(OC)c3)cs2)c1,8.3,train,test
COc1cccc(CC(=O)Nc2cc(-c3ccnc(F)c3)cs2)c1,3.8,train,train
COc1cccc(CC(=O)Nc2cc(-c3ccnc(N)c3)cs2)c1,5.6,train,test
O=C(NCc1nc2cccnc2n1C1(c2ccccc2)CC1)[C@@H](Cc1c(F)ccc(F)c1F)NC(=O)C1(C(F)(F)F)CC1,0.98,train,train
CC[C@@H]1CCC[C@H](C2(CC(=O)N3CCC(N4CCCCC4)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,1.2,train,train
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cccc(-c2ccccc2)n1)[C@@H](C)O)B(O)O,3.5,test,train
NCCc1cn(S(=O)(=O)c2c(Cl)nc3sccn23)c2ccccc12,33,test,train
CC(C)[C@@H](O)C(=O)N1CCN(c2ccc3[nH]ncc3c2)CC1,10,train,train
COc1ccc(CCNc2nc3cc(Cl)ccc3c(=O)n2C)nc1,7.4,train,train
Cn1c(NCCc2ccc(-c3ccc(F)cc3)cc2)nc2cc(Cl)ccc2c1=O,18,train,train
Cn1c(NCCc2ccc(-c3ncccn3)cc2)nc2cc(Cl)ccc2c1=O,5.4,test,train
CC(C)c1c(-c2nnc(NCCCN(C)C)o2)cn2ncnc(Nc3cc(C(=O)NC4CC4)c(F)cc3F)c12,29,train,train
CS(=O)(=O)Cc1cc(N2CCCC2)nc(-c2ccncc2)n1,1.3,train,train
COc1ccc(-c2cc(CNS(=O)(=O)c3ccccc3)on2)cc1,33,train,train
Cc1ccc([C@H](CCN2[C@@H]3CC[C@H]2C[C@H](n2c(C)nnc2C(C)C)C3)NC(=O)C2CCC(F)(F)CC2)s1,10.9,train,train
CC1(C)OC(=O)N([C@H]2CC[C@H](n3c(=O)[nH]c4cc(C#N)c(F)cc43)CC2)[C@H]1c1ccccc1,7.6,train,train
Cc1nc2ccc(C(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)cc2o1,0.052,train,train
N[C@H](C(=O)N1CCC(Nc2ccc3[nH]ncc3c2)CC1)c1ccccc1,0.45,train,train
CCOCCCN1C(=O)C(C)(c2cc(F)cc(F)c2)Oc2ccc(-c3c(N)nc(N)nc3CC)cc21,1.06,test,train
Cc1csc(C(C)(O)c2nnc(Nc3ncn(Cc4c(F)cccc4F)n3)s2)n1,48,train,train
CN(CC(=O)N(C)C(CN1CCOCC1)c1ccc(-c2ccccc2)cc1)c1ccc(Cl)c(Cl)c1,2.1,train,train
CN(CC(=O)N(C)C(CN1CCCC1)c1ccccc1)c1ccc(Cl)c(Cl)c1,3.3,train,train
CCCCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCN(C)C,0.33,train,test
Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1)nc2[C@H]1C[C@@H](N2CCCCC2)C1,7.5,test,test
Cc1nnc2sc(C(=O)NCc3ccc(-c4ccncc4)cc3)c(N)c2c1C,0.34,train,train
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC(F)(F)F)C(=O)C(C)(c1cc(F)cc(F)c1)O2,0.27,test,train
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(c1ccc(F)c(F)c1)O2,0.92,test,train
COc1cc(-c2nc3n(n2)CCC[C@H]3c2ccccc2C(F)(F)F)ccc1-n1cnc(C)c1,0.1,train,test
O=S(=O)(Nc1cc(Cl)c(Oc2cncc(Cl)c2)c(Cl)c1)c1ccc(Cl)cc1Cl,1.2,train,test
CCNc1nc(-c2ccoc2)c(-c2cnc3[nH]nc(C)c3n2)cc1OC[C@@H](N)Cc1ccccc1,5,train,test
Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2c(Cl)[nH]c3ccccc23)cc1-c1cnc2[nH]nc(C)c2n1,0.5,train,train
Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2c(C#N)[nH]c3ccccc23)cc1-c1cnc2[nH]nc(C)c2n1,1.6,train,test
CCN(Cc1cccnc1)c1cncc(-c2nc3ccccc3s2)c1,0.79,train,train
O=C([C@H]1CNCC[C@@]12OCc1cc(F)c(F)cc12)N(Cc1cc(Cl)ccc1Cl)C1CC1,1.6,train,train
O=C1O[C@@]2(CCNC[C@@H]2C(=O)N(Cc2cccc(C(F)(F)F)c2Cl)C2CC2)c2cc(F)c(F)cc21,0.7,train,train
Cc1cc(NCc2c(Cl)cccc2Cl)c2cccc(C(N)=O)c2n1,7.94328,train,train
O=C(Nc1ccc(Cl)cc1Cl)c1cn[nH]n1,58.1,train,train
CC(C)(C)c1cc(Nc2ccc(Cl)cc2Cl)ncc1C(=O)NCC1CCOCC1,64,train,train
O=C(Cc1ccncc1)N1CCC(C(O)CC2c3ccccc3-c3cncn32)CC1,3.8,train,test
OC(CC1c2c(F)cccc2-c2cncn21)C1CCC(F)(F)CC1,2.6,train,train
CC(C)c1nc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)cs1,35,train,test
CC[C@@H](CS(=O)(=O)C(C)(C)C)N1C(=O)[C@@](C)(CC(=O)CO)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,0.7,train,train
CC[C@@H](CS(=O)(=O)C(C)(C)C)N1C(=O)[C@@](C)(CC(=O)NS(=O)(=O)C(F)(F)F)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,3.8,train,train
C[C@H]1CN(Cc2ccc(CC(=O)N3CCC(Nc4ccc(F)cc4)CC3)cc2)CCN1,4.9,train,train
COc1cc(C)c2nc3[nH]nc(C)c3c(C(C)(O)c3ccncc3)c2c1,7.1,train,train
COc1ccc(S(=O)(=O)N2CCC(=CC#Cc3cccc(C)n3)CC2)cc1,1.9,train,train
CCCCN(C)C(=O)N1CCC(=CC#Cc2cccc(C)n2)CC1,13.4,test,train
Cc1cccc(C#CC=C2CCN(c3ncccc3[N+](=O)[O-])CC2)n1,4.5,train,test
CCCc1ccc(C(=O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,7.9,train,train
COc1ccc(Cc2nc3c(o2)CCc2cc(-c4ccnc(C)c4)ccc2C3=O)cc1,0.3,test,train
